Season, Week, Player             , Position, Team, Opponent, Pass_Comp, Pass_Att, Pass_Yards, Pass_TD, Pass_Int, Rush_Att, Rush_Yards, Rush_TD, Rec_Targets, Rec_Recep, Rec_Yards, Rec_TD, PPR_Points, PPR_Average, Snapcount, Reg_League_Avg, Reg_Due_For
  2024,    2, Rashod Bateman     , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Rashod Bateman     , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Rashod Bateman     , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Rashod Bateman     , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Rashod Bateman     , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Rashod Bateman     , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Rashod Bateman     , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Rashod Bateman     , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Rashod Bateman     , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       6,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Rashod Bateman     , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Rashod Bateman     , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Rashod Bateman     , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Rashod Bateman     , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Rashod Bateman     , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Rashod Bateman     , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Rashod Bateman     , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Rashod Bateman     , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       5,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Rashod Bateman     , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Rashod Bateman     , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Zay Flowers        , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        2,         14,       6,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Zay Flowers        , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       7,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Zay Flowers        , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        1,          3,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Zay Flowers        , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Zay Flowers        , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        1,          9,       7,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Zay Flowers        , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        1,          2,       9,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Zay Flowers        , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        1,         19,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Zay Flowers        , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       7,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Zay Flowers        , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       5,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Zay Flowers        , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Zay Flowers        , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Zay Flowers        , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       5,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Zay Flowers        , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        1,          3,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Zay Flowers        , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Zay Flowers        , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       6,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Zay Flowers        , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        1,          3,       5,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Zay Flowers        , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Zay Flowers        , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        1,          9,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Zay Flowers        , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Zay Flowers        , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Deonte Harty       , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Deonte Harty       , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Deonte Harty       , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Deonte Harty       , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Deonte Harty       , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Deonte Harty       , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Deonte Harty       , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Deonte Harty       , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Deonte Harty       , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Deonte Harty       , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Deonte Harty       , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Deonte Harty       , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Deonte Harty       , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Deonte Harty       , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Deonte Harty       , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Deonte Harty       , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Deonte Harty       , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Deonte Harty       , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Deonte Harty       , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Deonte Harty       , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Diontae Johnson    , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Diontae Johnson    , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Diontae Johnson    , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Diontae Johnson    , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Diontae Johnson    , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Diontae Johnson    , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Diontae Johnson    , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Diontae Johnson    , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Diontae Johnson    , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Diontae Johnson    , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Diontae Johnson    , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Diontae Johnson    , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Diontae Johnson    , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Diontae Johnson    , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Diontae Johnson    , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Diontae Johnson    , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Diontae Johnson    , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Diontae Johnson    , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Diontae Johnson    , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Diontae Johnson    , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Anthony Miller     , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Anthony Miller     , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Anthony Miller     , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Anthony Miller     , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Anthony Miller     , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Anthony Miller     , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Anthony Miller     , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Anthony Miller     , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Anthony Miller     , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Anthony Miller     , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Anthony Miller     , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Anthony Miller     , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Anthony Miller     , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Anthony Miller     , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Anthony Miller     , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Anthony Miller     , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Anthony Miller     , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Anthony Miller     , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Anthony Miller     , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Anthony Miller     , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Steven Sims Jr     , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Steven Sims Jr     , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Steven Sims Jr     , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Steven Sims Jr     , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Steven Sims Jr     , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Steven Sims Jr     , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Steven Sims Jr     , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Steven Sims Jr     , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Steven Sims Jr     , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Steven Sims Jr     , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Steven Sims Jr     , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Steven Sims Jr     , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Steven Sims Jr     , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Steven Sims Jr     , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Steven Sims Jr     , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Steven Sims Jr     , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Steven Sims Jr     , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Steven Sims Jr     , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Steven Sims Jr     , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        1,         15,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Steven Sims Jr     , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Devontez Walker    , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Devontez Walker    , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Devontez Walker    , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Devontez Walker    , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Devontez Walker    , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Devontez Walker    , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Devontez Walker    , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Devontez Walker    , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Devontez Walker    , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Devontez Walker    , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Devontez Walker    , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Devontez Walker    , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Devontez Walker    , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Devontez Walker    , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Devontez Walker    , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Devontez Walker    , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Devontez Walker    , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Devontez Walker    , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Devontez Walker    , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Devontez Walker    , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Tylan Wallace      , WR      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Tylan Wallace      , WR      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    3, Tylan Wallace      , WR      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Tylan Wallace      , WR      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Tylan Wallace      , WR      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Tylan Wallace      , WR      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Tylan Wallace      , WR      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Tylan Wallace      , WR      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Tylan Wallace      , WR      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Tylan Wallace      , WR      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Tylan Wallace      , WR      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Tylan Wallace      , WR      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Tylan Wallace      , WR      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       2,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Tylan Wallace      , WR      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Tylan Wallace      , WR      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Tylan Wallace      , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Tylan Wallace      , WR      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Tylan Wallace      , WR      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   19, Tylan Wallace      , WR      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   20, Tylan Wallace      , WR      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Mark Andrews       , TE      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         2,        14,      0,           ,            ,          ,               , 
  2024,    2, Mark Andrews       , TE      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         4,        51,      0,           ,            ,          ,               , 
  2024,    3, Mark Andrews       , TE      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Mark Andrews       , TE      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Mark Andrews       , TE      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         4,        55,      0,           ,            ,          ,               , 
  2024,    6, Mark Andrews       , TE      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         3,        66,      1,           ,            ,          ,               , 
  2024,    7, Mark Andrews       , TE      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         4,        41,      2,           ,            ,          ,               , 
  2024,    8, Mark Andrews       , TE      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         5,        36,      1,           ,            ,          ,               , 
  2024,    9, Mark Andrews       , TE      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         2,        26,      0,           ,            ,          ,               , 
  2024,   10, Mark Andrews       , TE      , BAL , vs CIN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         6,        68,      1,           ,            ,          ,               , 
  2024,   11, Mark Andrews       , TE      , BAL , @ PIT   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         2,        22,      0,           ,            ,          ,               , 
